Product_Link,Review,Rating
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"I loved everything about this phone.
Camera - 100
Animations and Software - 100
#TeamPixel",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,Very nice camera phone,5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"Upgraded from OnePlus 7.
Pros:
Pixel software experience is great(No lag), Ram management is great, very good camera, awesome haptic engine, good speakers, Good display.

Cons:

Battery life could have been better. Need to top up twice a day. I am mostly on wifi network. Not sure how it will hold up if i start using mobile data.
You need to get PD changer seperately. Google should have included in the box.
Charging speed is slow compare to others.
Device gets warm. Not too hot..
I miss a lot of short cut features, like taking screenshots with three fingers, alert slider (To Mute). I feel google should focus on these small valuable features.",3
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"First of all thank you Flipkart for delivering good product..

Design: Rating 5/5: Comes to look, the device looking sooo good 😊 and premium feel, the colour was awesome..

Usage:Rating-4/5: It absolutely too good 👍..no doubt at all 90hz refresh rate..it feels too good while using it and added the premium feel..no any lags and i haven't noticed any hanging also..it does the job 👍😊


Heating: Rating: 4/5: while during initial set-up it feel like Little hot,Sometimes during charging you can sense some heat near the Camera.


Finger print scanner: Rating 4/5: Working perfectly without any issues, sometimes it didn't recognise properly.


Battery 🔋: Rating -4/5: Battery discharged abnormally.

Singnal reception: i didn't face any network issues till now..


Camera 🤳: Rating -5/5: you know it's an pixel device..no doubt at all nothing to say any thing in this department..


The one who wants Pure Android experience and good camera, premium feel.

Battery 🔋 was ok i didn't say it was like superb but it does the job in other departments as well..

Overall Rating: 4/5 because of sometimes fingerprint issue and little heating..",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"If you are someone who has been habitual of seeing yourself fair in phones like Samsung, Realme, Xiaomi etc, then you may not be happy with the way it shows your skin... But you really want to see how you really look in the real world, then this phone is for you.
Best in class camera.
Good enough performance.
Amazing software experience. No heating after Jan 5, 23 update.
The battery is really good but some iphones and a phone from Moto have got better backup
It's easily the most recommendable phone of",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"One month of using pixel 7
Pros : The Cameraa ofcourse !
Design is very stylish , display is good , os is clean

Cons: Heating was my main problem. Without a case, we can feel the heat in the aluminium frame. But after 1st week it reduces, the phone studies our habits and somewhat rectifies.
Battery is okay for me but for 50k, it could be way better.
If you want to game, this phone is not for you. Processor is not that great.
Charging speed - Dear google, whyy 20w? Its slow but manageable. Charging block costs another K.
My advice : if you need a premium looking phone with good camera, go for it but if you are perfomance oriented, go for snapdragon processors.",4
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"Pros:
1. Battery backup: yes, after the recent Android 14 update, the battery backup has been exceptional.
2. True tone camera. Absolutely amazing camera.
3. Premium build quality.
4. Haptics are excellent.

Cons:
1. Takes a long time to charge. Close to 1.5 hours for a full charge.
2. The display has a yellowish tint.",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,Good photos,5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,Amazing one and finally got my Pixel 7. So many features are there. camera ultimate both rear and front. The phone looks premium and very smooth. Astro photo is amazing and it will be great in low light for astro photo. Totally pixel rocked,5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"It's been more than 15 days since I started using Pixel 7. Initially I was a bit hesitant because of charging speed and overall battery capacity as on the other hand some phones were providing 100W of fast charging. However, I finally decided to go ahead with the Pixel 7 because of its machine learning capabilities.

Performance - 4.5/5
Tensor G2 has done a great job and everything feels smooth and snappy. Haptics are great.

Display - 3.5/5
90 Hz refresh rate is kinda good. Though the peak brightness is 1400 yet in direct sunlight the screen is not visible clearly.

Overall build - 4/5
Gorilla glass victus on front and back. The back is glass so it slips alot.

Camera - 4.5/5
Pixels are known for their cameras. Natural photos with good dynamic range. Moreover, if you are thinking of buying pixel then it's mostly because of cameras so I won't write too much.

Battery - 3/5
Here comes the weakest point from my perspective. It takes 1hr 40 mins to fully charge. Battery sometimes provide full day backup and sometimes degrades before the end of the day. I work from home so I do use the phone every now and then.
And I use Dr Vaku 30 watt PD charger which delivers rapid charging.

Some perks of pixel 7 - 5/5
1. Remove people from the background works fantastic.
2. You can use Bokeh mode on any old photos.
3. Translation option automatically appears if you are reading anything in Hindi or other language.
4. Unblur feature is also great.
5. 'Now playing' feature is amazing which listens to songs playing in background and lets you know which song it is.
6. Extra dim and extreme battery saver are 2 great options for saving battery.
7. Always on display works very well.
8. Last point, unfortunately from pixel 6 there is no unlimited storage option available. I confirmed this from Google support community.",4
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"This is the first time ever I bought a google phone and this experience with phone is really awesome, I am already using iphone 13 pro and i needed secondary phone due to low battery life of apple . The camera performance of pixel 7 is really shocking it clicks fabulous shots , hdr contents in photos even beat my iphone.",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,First pixel and it's living upto the expectation,4
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"I was pixel 4a user. Using pixel 7 for 1 day. As per me pixel 4a camera was better to do astrophotography. That was only 12.2MP.
I have expected better clarity for this 50MP camera. But it can't take proper moon picture(attached). Picture is getting hazy on zoom for pixel 7.
Day light it catch good photos with clarity. Potrait mode is good.
Battery is also not that good it's average. Phone is having heating issue. Phone is getting heated If i open 2 3 Apps only.",3
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,Battery issue solved after update! Satisfied product overall.,5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"Camera Better
Good Captured picture
But portrait mode need improved
Battery need improve
Performance good
Feel like premium phone
But heating Issue
Battery Drain very fast
Battery Backup 6 hours
1 Day 2 times charge phone
Operating system very smooth",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"I Have waited until i could share this i received the delivery on 21 st jan.so its been 18 days i have been using the pixel 7 and here is what i have to say, before that let me clear this up i am long time pixel user from 2xl,3 xl then 4a and now 7..i choose to skip 4 and 5 as they were not available in india and i cannot opt for emi for my choice,

So first up if you are looking for the below things in a phone you should avoid this.
1)Raw performance
2)long gaming sessions
3)Top of the line Hardware features.

If you get this phone you can expect the below
1)cleanest android and day 1 release of updates no other android gets them..you can be like samsung offers 4 years of major update and google only 3 years of major OS updates.

Samsung phones that come out basically any phone before oct will only launch with the previous android version for example this year all samsung phones launched with android 12 while except the 6a the other two flagships of google launched with android 13 out of the box so technically Samsung's 4 years promise gets you till android 17 and so does these pixels.but still pixel will be the only android phone in the world that gets the every new update the first.

2)Top class camera-pixels get one of the best camera if not the best camera in the market if you are after potrait mode then samsung has mastered it you should look there if its video then apple mastered that but if its still photos and you want a consistent performer pixel is the one to get..apple and samsung have great cameras but in some scenarios google has them beat.

3)Software is the core-Pixels wont get the best hardware features but there software will be the smartest in the market..google assistant is the best assistant out there and other little features like you can turn off the alarm but saying stop in the morning,the phone has smart translate that automatically shows you an option to translate a text that you received in every platform and many others which are geo blocked in india due to obvious reasons you can't expect a google assistant to pick a call for you here and converse in english the other person might not speak the same language. Not often spoken about the best feature is you go contacts and start typing about a business and the phone automatically picks up there number if it is on google i don't why has no one ever spoke about this has been with pixel for over 2 years now.

4)the battery for me is covering a whole day of moderate use i have been getting consistently 6+ hours of screen on time with 15% charge left.let the phone learn you pattern the first two days.

5) Charging times are slower compared to the chinese counterparts but for me i charge over night so its okay but i wont deny that i may some day find the slower speeds but the highest 33 watt pretty slow..

6)the haptics are wonderful on pixels I have always loved them They are indeed the best haptics in a phone

So if you are looking for a great software experience then pixel is the one to get but if you like the top of the lines hardware features you can choose another phone.

I am speaking like a user of 5 years with pixels and not as a fanboy..so spend your money wisely if this doesn't suit your needs skip the pixel.",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,Amazing,5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"The camera performance is outstanding, I love it.
Overall performance is good. But battery life not perfect 😞.",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"After using OnePlus for 7 years was waiting to switch to Google Mobile. Finally Google released it's flagships here in India after so long. The moment i see the available stock, i placed the order. Delivery was damn slow, it took a week.
About the product; it's the best choice i made. Though you see better specs outside for the same price, but the stock Android OS with smart Tensor chip keeps this mobile miles ahead of them. Camera was amazing. It literally killing the professional photography. The smart post processing of photos and videos making amazing videos and photos.
There are couple of things still missing for people in India. 5G support and Multiple active eSIM profiles. The hardware supports it but the Google has to push the supporting software yet. The promise was to push by end of 2022, but they failed to do it yet.",4
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"Upgraded from OnePlus 8
My Sacrifices:-
Curved display
Fast charging
Battery backup
Snappy UI

I also enjoy
Google's native software
Camera
In hand feel
Stereo speakers",4
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,It's Really One of the best phone at a discounted price. Thanks to google and Flipkart for making it available in India.,5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"Overall satisfied with this purchase, battery backup is little bit disappointed also the charging speed. Apart from that Camera and pure android experience is just awesome",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,UI is very smooth and in hand feel is so good. The display is astonishing. Only concern is the battery backup. Not feeling the power for 4830 mah.maybe some updates fix it soon. Hope. The best camera setup in that price range.,5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"Awesome camera, good design, flawless performance and a decent battery performance. Overall a perfect flagship phone. Just go for it.",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"I'm Really Very Happy With This Mobile..
Camera is Better Then iPhone 14..!!",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,The phone was excellent and beat the iPhone 13 '14,5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"Reviewing after 1 month of usage,

Camera quality - quite good performs well at every scenario but the front camera falls behind in low light conditions.

Connectivity - don't have any issue cuz I mostly wifi user

Build quality and design - I absolutely build and design as it stands out from the competition, look and feel very good in hand better than iphone 14,

Performance - performance is kind a mehh.. but very quick and good for daily driver cuz app opening and loading is quite fast and smooth it never hangs boot up quite fast everything here is buttery smooth. But yeah not for power users

Battery - as I am coming from pixel 6a it's very good battery I wanted to buy new phone cuz my old one cannot get me a full day when I m on travel but this one easily does so o complains at all

Display - very good at this price I know it's 90 hz but animation and all are smoothest and it is quite bright also used in harsh sunlight no problem at all easily visible

Some cons-
Front camera, fingerprint reader, slight heating issues but not that much",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,"I MOVED FROM IPHONE TO PIXEL
IN ANY WAY PIXEL (ANDROID) NOT DISAPPOINT ME PERFORMANCE IS REALLY GOOD
CAMERA OUTSTANDING SPECIALLY NIGHT SITE
I HAVE FACED LITTLE BIT HEATING ISSUE THEN AFTER 3 DAYS NO HEARING ISSUES
I WORRIED ABOUT BATTERY LIFE BUT TREST ME IT'S REALLY MANAGEABLE BUT NEEDS TO IMPROVE CHARGING SPEED
DISPLAY AND TOUCH GOOD",5
https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=google+pixel+8&store=tyy%2F4io&srno=s_2_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_na&fm=search-autosuggest&iid=aae8d710-c162-4838-8c26-ee86c5e8ffec.MOBGHW44PRZ8WP2M.SEARCH&ppt=sp&ppn=sp&ssid=j0lyht1kn40000001729618802214&qH=cb4644edceff5a2b,Best HDR images in the market....,5
